tconst,primaryTitle,originalTitle,isAdult,releaseYear,runtimeMinutes,genres,averageRating,numVotes,nudity,violence,profanity,alcohol,frightening,actors,countriesOfOrigin,productionCompanies,budget,grossWorldwide
tt20854842,Ved,Ved,0,2022.0,148.0,"Drama,Romance",7.3,4730,None,None,None,Moderate,None,"Anjali Atre, Gautam Berde, Genelia Deshmukh, Riteish Deshmukh, Khushi Hajare, Siddharth Jadhav, Jitendra Joshi, Vidyadhar Joshi, Ravi Raj Kande, Salman Khan, Md. Motalib Mondal, Kunal Pawar, Sandy, Ashok Saraf, Jiya Shankar, Vineet Sharma, Hriday Sonawane, Pooja Suresh",India,Mumbai Film Company,,
tt0821442,A Dirty Carnival,Biyeolhan geori,0,2006.0,140.0,"Action,Crime,Drama",7.3,9157,None,Severe,Moderate,Moderate,Moderate,"Zo In-sung, Chun Ho-jin, Min Nam-koong, Lee Bo-young, Jin Goo, Yun Je-mun, Sunwoo Eun-sook, Jong-Hyuk Lee, Cho Jin-woong, Yi-jae Heo, Lee Sin-Seong, Kwon Tae-won, Kim Byeong-chun, Park Hyo-joon, Jeon Sung Ae, Hong Bae-Yeon, Jang Bo-Kyeong, Lee Bo-Youn",South Korea,"CJ E&M Film Financing & Investment Entertainment & Comics, CJ Entertainment, Frontier Works Comic",4295800.0,9480006.172
tt0424345,Clerks II,Clerks II,0,2006.0,97.0,Comedy,7.3,139852,Moderate,Mild,Severe,Moderate,None,"Brian O'Halloran, Jeff Anderson, Rosario Dawson, Jason Mewes, Kevin Smith, Jake Richardson, Ethan Suplee, Rachel Larratt, Shannon Larratt, Jennifer Schwalbach Smith, Ben Affleck, Sarah Ault, Lalida Sujjavasin, Trevor Fehrman, Gail Stanley, Bruce Macintosh, Scott Mosier, Kevin Weisman",United States,"The Weinstein Company, View Askew Productions",4570000.0,24665363.036
tt0156587,Flowers of Shanghai,Hai shang hua,0,1998.0,113.0,Drama,7.3,3977,None,None,Mild,Moderate,None,"Tony Leung Chiu-wai, Michiko Hada, Michelle Reis, Carina Lau, Jack Kao, Rebecca Pan, Vicky Wei, Hsuan Fang, Annie Shizuka Inoh, Ming Hsu, Josephine A. Blankstein, Pauline Chan, Simon Chang, Tony Chang, Shui-Chit Cheung, Wei-kuo Chiang, Hui-ni Hsu, Yiu-Ming Lee","Taiwan, Japan","3H Productions, Shochiku",,
tt1513713,Love in Another Language,Baska Dilde Ask,0,2009.0,98.0,Drama,7.3,7087,,,,,,"Mert Firat, Saadet Aksoy, Lale Mansur, Emre Karayel, Sebnem Köstem, Tugrul Tulek, Gizem Erdem, Tuna Kirli, Didem Balçin, Ayten Uncuoglu, Metin Coskun, Murat Okay, Gözde Kirgiz, Ulas Torun, Togan Serif Onat, Mert Tansug, Sema Ezgi Topal, Yonca Erturk",Turkey,"PPR Istanbul, Kutu Film, Tonaj Productions",,709200.02
tt0065777,The Garden of the Finzi-Continis,Il giardino dei Finzi Contini,0,1970.0,94.0,"Drama,History,War",7.3,7535,Mild,None,None,Mild,Mild,"Dominique Sanda, Lino Capolicchio, Helmut Berger, Fabio Testi, Romolo Valli, Camillo Cesarei, Inna Alexeievna, Katina Morisani, Barbara Pilavin, Michael Berger, Ettore Geri, Raffaele Curi, Giampaolo Duregon, Marcella Gentile, Cinzia Bruno, Alessandro D'Alatri, Camillo Angelini-Rota, Joshua Sinclair","Italy, West Germany","Titanus, Documento Film, CCC-Filmkunst",,
tt0120660,Enemy of the State,Enemy of the State,0,1998.0,132.0,"Action,Thriller",7.3,255994,Mild,Moderate,Severe,Mild,Moderate,"Will Smith, Gene Hackman, Jon Voight, Lisa Bonet, Regina King, Stuart Wilson, Laura Cayouette, Loren Dean, Barry Pepper, Ian Hart, Jake Busey, Scott Caan, Jason Lee, Gabriel Byrne, James Le Gros, Dan Butler, Jack Black, Jamie Kennedy",United States,"Touchstone Pictures, Jerry Bruckheimer Films, Don Simpson/Jerry Bruckheimer Films",82260000.0,229276707.146
tt0274117,Read My Lips,Sur mes lèvres,0,2001.0,115.0,"Crime,Drama,Romance",7.3,16345,Moderate,Moderate,Moderate,,,"Vincent Cassel, Emmanuelle Devos, Olivier Gourmet, Olivier Perrier, Olivia Bonamy, Bernard Alane, Céline Samie, Pierre Diot, François Loriquet, Serge Onteniente, David Saracino, Christophe Vandevelde, Bô Gaultier de Kermoal, Loïc Le Page, Nathalie Lacroix, Laurent Valo, Christiane Cohendy, Isabelle Caubère",France,"Canal+, Centre national du cinéma et de l'image animée (CNC), Ciné B",,4929682.764
tt0077598,Gates of Heaven,Gates of Heaven,0,1978.0,85.0,Documentary,7.3,6206,None,None,None,Moderate,Mild,"Lucille Billingsley, Zella Graham, Cal Harberts, Dan Harberts, Phil Harberts, Scottie Harberts, Mike Koewler, Floyd McClure, Ed Quye, Florence Rasmussen",United States,Gates of Heaven,,
tt0069191,Roma,Roma,0,1972.0,120.0,"Comedy,Drama",7.3,13645,Moderate,Mild,Moderate,Mild,Mild,"Britta Barnes, Peter Gonzales Falcon, Fiona Florence, Pia De Doses, Marne Maitland, Renato Giovannoli, Elisa Mainardi, Galliano Sbarra, Anna Magnani, Ginette Marcelle Bron, Stefano Mayore, Vito Abbonato, Alfredo Adami, Sbarra Adami, Bireno, Luisa Bixio, Augusto Brenna, Sisto Brunetti","Italy, France","Ultra Film, Les Productions Artistes Associés",,173.66
tt7618184,Mulk,Mulk,0,2018.0,140.0,Drama,7.3,21519,None,Mild,Mild,None,Mild,"Taapsee Pannu, Rishi Kapoor, Neena Gupta, Kumud Mishra, Indraneil Sengupta, Ashutosh Rana, Rajat Kapoor, Manoj Pahwa, Prateik Patil Babbar, Shivraj Walvekar, Sumit Kaul, Ehsan Khan, Prachee Shah, Anil Rastogi, Mirza Azhar, Simran Nisha, Cricknowle, Kapil Tilhari",India,"Benaras Mediaworks, Real Touch Studio, Soham Rockstar Entertainment",,187378.226
tt0046511,Journey to Italy,Viaggio in Italia,0,1954.0,85.0,"Drama,Romance",7.3,11945,None,None,None,Mild,Mild,"Ingrid Bergman, George Sanders, Maria Mauban, Anna Proclemer, Paul Muller, Anthony La Penna, Natalia Ray, Jackie Frost, Bianca Maria Cerasoli, Adriana Danieli, María Martín, Lyla Rocco","Italy, France","Italia Film, Junior Film, Sveva Film",,18345.808
tt15427980,Vaathi,Vaathi,0,2023.0,139.0,"Action,Drama",7.3,9743,None,Mild,None,None,None,"Dhanush, Samyuktha Menon, Sai Kumar, Tanikella Bharani, Samuthirakani, Ken Karunas, Hyper Aadi, Ilavarasu, Ramesh Konambhotla, Thotapalli Madhu, Naga Mahesh, Aadukalam Naren, Hareesh Peradi, Praveena, Sha Ra, Rajendran, Pammi Sai, Narra Srinivas",India,"Fortune Four Cinemas, Sithara Entertainments, Srikara Studios",,387539.656
tt5091612,A Bag of Marbles,Un sac de billes,0,2017.0,110.0,"Biography,Drama,History",7.3,6275,None,Moderate,Mild,Mild,Moderate,"Dorian Le Clech, Batyste Fleurial, Patrick Bruel, Elsa Zylberstein, Bernard Campan, Kev Adams, Christian Clavier, César Domboy, Ilian Bergala, Emile Berling, Jocelyne Desverchère, Coline Leclère, Éric Bougnon, Joël Dupuch, Holger Daemgen, Michaël Erpelding, Eva Leimbergerová, Michael Smadja","France, Canada, Czech Republic","Quad, Main Journey, Gaumont",19559600.0,9961684.172
tt0064952,The Secret of Santa Vittoria,The Secret of Santa Vittoria,0,1969.0,139.0,"Comedy,Drama,War",7.3,4092,Mild,Mild,Mild,Moderate,None,"Anthony Quinn, Anna Magnani, Virna Lisi, Hardy Krüger, Sergio Franchi, Renato Rascel, Giancarlo Giannini, Patrizia Valturri, Eduardo Ciannelli, Leopoldo Trieste, Gigi Ballista, Quinto Parmeggiani, Wolfgang Jansen, Peter Kuiper, Pino Ferrara, Curt Lowens, Aldo De Carellis, Carlo Capannelle",United States,Stanley Kramer Productions,5758200.0,
tt3967856,Okja,Okja,0,2017.0,120.0,"Action,Adventure,Drama",7.3,130225,Mild,Moderate,Moderate,Mild,Severe,"Tilda Swinton, Paul Dano, Ahn Seo-hyun, Jake Gyllenhaal, Byun Hee-Bong, Steven Yeun, Lily Collins, Yun Je-mun, Shirley Henderson, Daniel Henshall, Devon Bostick, Choi Woo-sik, Giancarlo Esposito, Jaein Kim, Sheena Kamal, Choi Hee-Seo, Jiwoong Jang, Lee Bong-ryun","South Korea, United States","Kate Street Picture Company, Lewis Pictures, Plan B Entertainment",45700000.0,1873538.222
tt2469980,Mirchi,Mirchi,0,2013.0,155.0,"Action,Drama",7.3,5866,None,Severe,None,Mild,Moderate,"Prabhas, Anushka Shetty, Richa Langella, Sathyaraj, Nadia Moidu, Brahmanandam, Sampath Raj, Subbaraju, Adithya Menon, Satyam Rajesh, Banerjee, Mamilla Shailaja Priya, Srinivasa Reddy, Rakesh Varre, Ajay, Raghu Babu, Kranthi Balivada, Steven Dasz",India,UV Creations,,5187.8640000000005
tt0119572,Love Jones,Love Jones,0,1997.0,109.0,"Drama,Romance",7.3,5525,Moderate,None,Severe,Mild,None,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette Speakes, Khalil Kain, Cerall Duncan, David Nisbet, Simon James, Oona Hart, Jaqueline Fleming, Manao DeMuth, Marie-Françoise Theodore, Reginald Gibson, Kahil El Zabar, Darryl Jones",United States,Addis Wechsler Pictures,9140000.0,11683432.586
tt0119711,Mother and Son,Mat i syn,0,1997.0,73.0,Drama,7.3,4180,None,,,,,"Aleksei Ananishnov, Gudrun Geyer","Russia, Germany","Severny Fond, Zero-Film, Lenfilm Studio",,
tt0067227,The Merchant of Four Seasons,Händler der vier Jahreszeiten,0,1972.0,88.0,Drama,7.3,5166,Moderate,Moderate,None,Mild,Mild,"Hans Hirschmüller, Irm Hermann, Hanna Schygulla, Klaus Löwitsch, Karl Scheydt, Andrea Schober, Gusti Kreissl, Ingrid Caven, Kurt Raab, Heide Simon, Peter Chatel, Elga Sorbas, Lilo Pempeit, Walter Sedlmayr, El Hedi ben Salem, Marian Seidowsky, Daniel Schmid, Michael Fengler",West Germany,Tango Film,,7443.616
tt0108101,Shadowlands,Shadowlands,0,1993.0,131.0,"Biography,Drama,Romance",7.3,20211,None,None,None,Mild,Mild,"Anthony Hopkins, Debra Winger, Julian Fellowes, Roddy Maude-Roxby, Michael Denison, Andrew Seear, Tim McMullan, John Wood, Andrew Hawkins, Peter Howell, Edward Hardwicke, Robert Flemyng, James Frain, Toby Whithouse, Daniel Goode, Scott Handy, Charles Simon, Giles Oldershaw",United Kingdom,"Price Entertainment, Spelling Films International, Shadowlands Productions",20108000.0,23619932.578
tt1120985,Blue Valentine,Blue Valentine,0,2010.0,112.0,"Drama,Romance",7.3,208643,Severe,Moderate,Severe,Moderate,Moderate,"Ryan Gosling, Michelle Williams, John Doman, Faith Wladyka, Mike Vogel, Marshall Johnson, Jen Jones, Maryann Plunkett, James Benatti, Barbara Troy, Carey Westbrook, Ben Shenkman, Eileen Rosen, Enid Graham, Ashley Gurnari, Jack Parshutich, Samii Ryan, Mark Benginia",United States,"Incentive Filmed Entertainment, Silverwood Films, Hunting Lane Films",914000.0,14112464.362
tt0284137,Gadar: Ek Prem Katha,Gadar: Ek Prem Katha,0,2001.0,170.0,"Action,Drama,Romance",7.3,15432,Mild,Moderate,None,Mild,Moderate,"Sunny Deol, Ameesha Patel, Amrish Puri, Lillete Dubey, Vivek Shauq, Utkarsh Sharma, Suresh Oberoi, Madhumalti Kapoor, Tony Mirrcandani, Mushtaq Khan, Samar Jaisingh, Pramod Moutho, Kanika Shivpuri, Malavika Shivpuri, Ishrat Ali, Usha Bachani, Rakesh Bedi, Abhay Bhargava",India,"Nittin Keni Creations, Zee Studios, Zee Telefilms",,
tt0108551,What's Love Got to Do with It,What's Love Got to Do with It,0,1993.0,118.0,"Biography,Drama,Music",7.3,24205,Moderate,Severe,Severe,Severe,Severe,"Angela Bassett, Laurence Fishburne, RaéVen Kelly, Virginia Capers, Dororthy Thorton, Demetrice Cheathon, Nita Woods Allen, Helen Marie Lovelace, Natalie Wilson, Seymour Daniel Jr., David McKinney, Jayd Stanfield, Maurice O'Neal, Frank Rasberry, Monroe Howard, Serist Roberts, Wakeen Best, Michelle Andera Jackson",United States,Touchstone Pictures,13710000.0,35738273.784
tt1078588,My Sister's Keeper,My Sister's Keeper,0,2009.0,109.0,"Drama,Family",7.3,97228,Mild,Mild,Mild,Mild,Moderate,"Cameron Diaz, Abigail Breslin, Alec Baldwin, Walter Raney, Sofia Vassilieva, Heather Wahlquist, Jason Patric, Evan Ellingson, Nicole Marie Lenz, Paul Butler, Olivia Hancock, Jeffrey Markle, Emily Deschanel, John DeRosa, Marcos A. Ferraez, Noni Tulk-Perna, Matthew Barry, Annie Wood",United States,"Curmudgeon Films, Gran Via Productions, Mark Johnson Productions",27420000.0,87483395.75
tt0081506,Shogun Assassin,Shogun Assassin,0,1980.0,85.0,"Action,Adventure",7.3,11064,Moderate,Severe,None,Mild,Moderate,"Tomisaburô Wakayama, Kayo Matsuo, Minoru Ôki, Shôgen Nitta, Shin Kishida, Akihiro Tomikawa, Lamont Johnson, Marshall Efron, Sandra Bernhard, Vic Davis, Lennie Weinrib, Lainie Cooke, Sam Weisman, Mark Lindsay, Robert Houston, David Weisman, Gibran Evans, Reiko Kasahara",Japan,"Baby Cart, Katsu Production, Toho Company",,
tt11198810,She Said,She Said,0,2022.0,129.0,"Drama,History",7.3,37254,None,None,Moderate,None,Moderate,"Zoe Kazan, Carey Mulligan, Patricia Clarkson, Lola Petticrew, Katherine Laheen, Emma Clare O'Connor, Tom Pelphrey, Dalya Knapp, Emery Ellis Harper, Adam Shapiro, James Austin Johnson, Katie Nisa, Andre Braugher, Frank Wood, Sarah Ann Masse, Mike Spara, Traci Wolfe, Sujata Eyrick","Japan, United States","Universal Pictures, Annapurna Pictures, Dentsu",29248000.0,12736987.59
tt7690638,Soorma,Soorma,0,2018.0,131.0,"Biography,Drama,Sport",7.3,5524,None,Moderate,None,None,Moderate,"Diljit Dosanjh, Taapsee Pannu, Angad Bedi, Vijay Raaz, Satish Kaushik, Danish Husain, Sidharth Shukla, Jasmin Bajwa, Kulbhushan Kharbanda, Seema Kaushal, Mahabir Bhullar, Sukhdeep Singh, Agam Singh, Amritpal Singh, Jasneet Singh, Balwinder Dhaliwal, Mohan Kamboj, Alka Badola Kaushal",India,"CS Films', Sony Pictures Networks Productions, White Turtle Studios",,6013795.53
tt0119654,Men in Black,Men in Black,0,1997.0,98.0,"Action,Adventure,Comedy",7.3,602562,Mild,Moderate,Moderate,Mild,Moderate,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub, Siobhan Fallon Hogan, Mike Nussbaum, Jon Gries, Sergio Calderón, Carel Struycken, Fredric Lehne, Richard Hamilton, Kent Faulcon, John Alexander, Keith Campbell, Ken Thorley, Patrick Breen",United States,"Columbia Pictures, Amblin Entertainment, Parkes/MacDonald Image Nation",82260000.0,538702952.646
tt0079638,Norma Rae,Norma Rae,0,1979.0,114.0,Drama,7.3,12616,Mild,Mild,Mild,Mild,Mild,"Sally Field, Beau Bridges, Ron Leibman, Pat Hingle, Barbara Baxley, Gail Strickland, Morgan Paull, Robert Broyles, John Calvin, Booth Colman, Lee de Broux, James Luisi, Vernon Weddle, Gilbert Green, Bob Minor, Mary Munday, Jack Stryker, Gregory Walcott",United States,Twentieth Century Fox,,20316392.0
tt0279065,Time Out,L'emploi du temps,0,2001.0,134.0,Drama,7.3,4946,,,,,,"Aurélien Recoing, Karin Viard, Serge Livrozet, Jean-Pierre Mangeot, Monique Mangeot, Nicolas Kalsch, Marie Cantet, Félix Cantet, Olivier Lejoubioux, Maxime Sassier, Elisabeth Joinet, Nigel Palmer, Christophe Charles, Didier Perez, Philippe Jouannet, Pauline de Laubie, Jamila Abdallah, Didier Folques",France,"Haut et Court, Arte France Cinéma, Canal+",,1109516.482
tt0111590,Vanya on 42nd Street,Vanya on 42nd Street,0,1994.0,119.0,"Comedy,Drama,Romance",7.3,5096,None,Moderate,,,,"Wallace Shawn, Phoebe Brand, George Gaynes, Jerry Mayer, Lynn Cohen, Julianne Moore, Larry Pine, Brooke Smith, Andre Gregory, Madhur Jaffrey, Ayad Akhtar, Oren Moverman",United States,"Channel Four Films, Mayfair Entertainment, The Vanya Company",,1595889.7
tt1753887,Come as You Are,Hasta la vista,0,2011.0,115.0,"Comedy,Drama",7.3,7736,Mild,None,Mild,Mild,Moderate,"Charlotte Timmers, Roos Van Vlaenderen, Robrecht Vanden Thoren, Karel Vingerhoets, Katelijne Verbeke, Gilles De Schryver, Xandra Van Welden, Tom Audenaert, Asta Philpot, Luc Verhoeven, Karlijn Sileghem, Kimke Desart, Tuur De Weert, Marilou Mermans, Johan Heldenbergh, Ivan Pecnik, Veerle Baetens, Isabelle de Hertogh",Belgium,"Fobic Films, K 2, Eén",,2489123.62
tt0110684,Nobody's Fool,Nobody's Fool,0,1994.0,110.0,"Comedy,Drama",7.3,22201,Mild,Mild,Moderate,Moderate,None,"Paul Newman, Bruce Willis, Jessica Tandy, Melanie Griffith, Dylan Walsh, Pruitt Taylor Vince, Gene Saks, Josef Sommer, Philip Seymour Hoffman, Philip Bosco, Catherine Dent, Alexander Goodwin, Carl J. Matusovich, Jay Patterson, Jerry Mayer, Angela Pietropinto, Alice Drummond, Margo Martindale",United States,"Capella International, Cinehaus, Paramount Pictures",18280000.0,36095665.15
tt0290673,Irreversible,Irréversible,0,2002.0,97.0,"Crime,Drama,Mystery",7.3,145136,Severe,Severe,Severe,Moderate,Severe,"Monica Bellucci, Vincent Cassel, Albert Dupontel, Philippe Nahon, Jo Prestia, Stéphane Drouot, Jean-Louis Costes, Mick Gondouin, Mourad Khima, Layde Hellal, Dominique Nato, Michel Fesche, Victoria Jaramillo, Jean-Yves Le Quellec, Isabelle Giami, Fatima Adoum, Janice Foulaux, Stéphane Derdérian",France,"120 Films, Canal+, Eskwad",,5932529.962
tt0281358,A Walk to Remember,A Walk to Remember,0,2002.0,101.0,"Drama,Romance",7.3,219147,Mild,Mild,Mild,Mild,Mild,"Mandy Moore, Shane West, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson, Paz de la Huerta, Jonathan Parks Jordan, Matt Lutz, David Andrews, David Lee Smith, Xavier Hernandez, Marisa Miller, Paula Jones, Erik Smith, Al Butler, Seth Howard",United States,"Warner Bros., Pandora Cinema, DiNovi Pictures",10785200.0,43410353.224
tt0035884,Five Graves to Cairo,Five Graves to Cairo,0,1943.0,96.0,"Thriller,War",7.3,6607,,,,,,"Franchot Tone, Anne Baxter, Akim Tamiroff, Erich von Stroheim, Peter van Eyck, Fortunio Bonanova, Philip Ahlm, Kenneth Anspach, Roger Creed, Leslie Denison, John Erickson, Bud Geary, Frederick Giermann, Clyde Jackman, Ian Keith, Miles Mander, Hans Moebus, Bill Mussetter",United States,Paramount Pictures,781470.0,
tt4972582,Split,Split,0,2016.0,117.0,"Horror,Thriller",7.3,538588,Mild,Moderate,Mild,Mild,Moderate,"James McAvoy, Anya Taylor-Joy, Haley Lu Richardson, Jessica Sula, Betty Buckley, Izzie Coffey, Brad William Henke, Sebastian Arcelus, Neal Huff, Ukee Washington, Ann Wood, Robert Michael Kelly, M. Night Shyamalan, Rosemary Howard, Jerome Gallman, Lyne Renée, Kate Jacoby, Peter Patrikios","United States, Japan","Universal Pictures, Blinding Edge Pictures, Blumhouse Productions",8226000.0,254507337.138
tt0809407,12:08 East of Bucharest,A fost sau n-a fost?,0,2006.0,89.0,"Comedy,Drama",7.3,8025,None,Mild,Severe,Mild,None,"Mircea Andreescu, Teodor Corban, Ion Sapdaru, Mirela Cioaba, Luminita Gheorghiu, Cristina Ciofu, Lucian Iftime, Annemarie Chertic, Petrica Sapdaru, Catalin Paraschiv, George Guoqingyun, Constantin Dita, Daniel Badale, Marius Rogojinski, Aurelia Tocu, Ion Apostoliu, Ion Ciolacu, Lucian Pinzaru",Romania,42 Km Film,200000.0,478664.542
tt8443704,Dear Ex,Shei xian ai shang ta de,0,2018.0,100.0,"Comedy,Drama,Romance",7.3,7224,,,,,,"Roy Chiu, Ying-Hsuan Hsieh, Spark Chen, Joseph Huang, Fang Wan, Ai-Lun Kao, Cheng-Chun Liang, Li-Yin Yang, Hsin-Ling Chung, Kaier, Ting-Chien Wu, Clover Kao, Zhe Ahn, 87gongzhu, Yun-Hsuan Chen, Hsi-Che Su, Yen-Feng Fan-Chiang, Min-Fu Chou",Taiwan,"Comic Communication Studio, Ocean Entertainment, Hervoice Concept",,
tt0212815,Big Eden,Big Eden,0,2000.0,118.0,"Comedy,Drama,Romance",7.3,4842,None,None,None,Mild,None,"Arye Gross, Eric Schweig, Tim DeKay, Louise Fletcher, George Coe, Nan Martin, O'Neal Compton, Corinne Bohrer, Veanne Cox, Douglas Sebern, Parker Livingston, Cody Wayne, Josie Adams, Mark Twogood, Christopher Kendra, Steve Frye, Steven Brian Conard, Delbert High",United States,Chaiken Films,,468380.214
tt6739646,I Am Heath Ledger,I Am Heath Ledger,0,2017.0,90.0,"Biography,Documentary",7.3,6830,,,,,,"Heath Ledger, Ben Harper, Kim Ledger, Sally Bell, Kate Ledger, Trevor DiCarlo, Kane Manera, N'fa, Lisa Zane, Matt Amato, Naomi Watts, Steve Alexander, Christina Cauchi, Ben Mendelsohn, Gerry Grennell, Ang Lee, Djimon Hounsou, Catherine Hardwicke",Canada,Network Entertainment,,437855.356
tt3698408,Coming Soon,Pek Yakinda,0,2014.0,134.0,"Comedy,Drama,Romance",7.3,35466,None,Mild,Severe,Moderate,Mild,"Cem Yilmaz, Tülin Özen, Zafer Algöz, Özkan Ugur, Ozan Güven, Çaglar Çorumlu, Cengiz Bozkurt, Zerrin Tekindor, Hare Sürel, Aysen Gruda, Ülkü Duru, Tugrul Tulek, Can Yilmaz, Emin Gürsoy, Nurgül Yesilçay, Hasan Demircan, Hakan Akay, Sunay Akin",Turkey,"CMYLMZ Fikirsanat, Nulook Production",,9843595.372
tt7056732,Midnight Runners,Cheong-nyeon-gyeong-chal,0,2017.0,109.0,"Action,Comedy,Crime",7.3,9267,Mild,Moderate,Moderate,None,Moderate,"Park Seo-joon, Kang Ha-neul, Park Ha-seon, Sung Dong-il, Yoo-ram Bae, Joon Go, Lee Ho-jung, Kang Min-tae, Si-Won Cha, Ji Won Han, Hyun-Lim Jo, Kim Kyu-baek, Eunbi Lee, Nam Moon-cheol, Lee Se-Hee, Ahn Seong-bong",South Korea,"Movie Rock, Nintendo CultureWorks Film Pictures, Nintendo Pictures",,36313615.762
tt5544384,Sword Art Online the Movie: Ordinal Scale,Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,0,2017.0,119.0,"Action,Adventure,Animation",7.3,8840,Mild,Mild,Mild,None,Mild,"Yoshitsugu Matsuoka, Haruka Tomatsu, Kanae Itô, Ayana Taketatsu, Rina Hidaka, Ayahi Takagaki, Miyuki Sawashiro, Hiroaki Hirata, Hiroki Yasumoto, Shiori Izawa, Hidenobu Kiuchi, Satomi Akesaka, Ayaka Asai, Ryan Bartley, Jeff M. Burns, Christine Marie Cabanos, Robbie Daymond, Jade Dennis",Japan,"A-1 Pictures, ASCII Mediaworks, Aniplex",,26800617.846
tt9569610,Kaagaz,Kaagaz,0,2021.0,109.0,"Biography,Comedy,Drama",7.3,9330,None,None,Mild,None,None,"Pankaj Tripathi, Monal Gajjar, Mita Vashisht, Amar Upadhyay, Brijendra Kala, Vijay Kumar, Neha Chauhan, Garrvil Mohan, Satish Kaushik, Sandeepa Dhar, Shadan Ahmed, Mirza Azhar, Shri Prakash Bajpai, Sushil Bonthiyal, Mahesh Chandra Deva, Vikas Gupta, Salman Khan, Seemant Kharwal",India,"Salman Khan Films, The Sathish Kaushik Entertainment",,
